date,value,stimulating,threshold,intensity
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:07,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
2018-09-05 17:40:08,19,0,85,7
