date,value,stimulating,threshold,intensity
2017-10-16 21:50:39,6,0,50,10
2017-10-16 21:50:39,12,0,50,10
2017-10-16 21:50:39,6,0,50,10
2017-10-16 21:50:39,12,0,50,10
2017-10-16 21:50:39,4,0,50,10
2017-10-16 21:50:39,14,,50,10
2017-10-16 21:50:39,3,0,50,10
2017-10-16 21:50:39,15,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,18,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,17,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,19,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,19,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,19,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,20,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,19,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,20,0,50,10
2017-10-16 21:50:39,0,0,50,10
2017-10-16 21:50:39,19,0,50,10
2017-10-16 21:50:39,2,0,50,10
2017-10-16 21:50:39,18,0,50,10
2017-10-16 21:50:39,1,0,50,10
2017-10-16 21:50:39,17,0,50,10
2017-10-16 21:50:39,2,0,50,10
2017-10-16 21:50:39,16,,50,10
2017-10-16 21:50:39,3,0,50,10
2017-10-16 21:50:39,16,0,50,10
2017-10-16 21:50:39,3,0,50,10
2017-10-16 21:50:39,13,0,50,10
2017-10-16 21:50:39,6,0,50,10
2017-10-16 21:50:39,13,0,50,10
2017-10-16 21:50:39,5,0,50,10
2017-10-16 21:50:39,11,0,50,10
2017-10-16 21:50:39,7,0,50,10
2017-10-16 21:50:39,12,0,50,10
2017-10-16 21:50:39,7,0,50,10
2017-10-16 21:50:39,10,0,50,10
2017-10-16 21:50:39,9,0,50,10
2017-10-16 21:50:39,9,0,50,10
2017-10-16 21:50:39,8,0,50,10
2017-10-16 21:50:39,11,0,50,10
2017-10-16 21:50:39,9,0,50,10
2017-10-16 21:50:39,10,0,50,10
2017-10-16 21:50:39,9,0,50,10
2017-10-16 21:50:40,8,0,50,10
2017-10-16 21:50:40,11,0,50,10
2017-10-16 21:50:40,6,0,50,10
2017-10-16 21:50:40,11,0,50,10
2017-10-16 21:50:40,6,0,50,10
2017-10-16 21:50:40,12,0,50,10
2017-10-16 21:50:40,3,0,50,10
2017-10-16 21:50:40,15,0,50,10
2017-10-16 21:50:40,4,0,50,10
2017-10-16 21:50:40,14,0,50,10
2017-10-16 21:50:40,4,0,50,10
2017-10-16 21:50:40,14,0,50,10
2017-10-16 21:50:40,3,0,50,10
2017-10-16 21:50:40,15,0,50,10
2017-10-16 21:50:40,3,0,50,10
2017-10-16 21:50:40,17,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,17,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,18,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,18,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,20,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,20,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,17,0,50,10
2017-10-16 21:50:40,3,0,50,10
2017-10-16 21:50:40,16,0,50,10
2017-10-16 21:50:40,3,0,50,10
2017-10-16 21:50:40,12,0,50,10
2017-10-16 21:50:40,7,0,50,10
2017-10-16 21:50:40,12,0,50,10
2017-10-16 21:50:40,7,0,50,10
2017-10-16 21:50:40,7,0,50,10
2017-10-16 21:50:40,10,0,50,10
2017-10-16 21:50:40,7,0,50,10
2017-10-16 21:50:40,10,0,50,10
2017-10-16 21:50:40,8,0,50,10
2017-10-16 21:50:40,11,0,50,10
2017-10-16 21:50:40,7,0,50,10
2017-10-16 21:50:40,11,0,50,10
2017-10-16 21:50:40,7,0,50,10
2017-10-16 21:50:40,12,0,50,10
2017-10-16 21:50:40,6,0,50,10
2017-10-16 21:50:40,11,0,50,10
2017-10-16 21:50:40,4,0,50,10
2017-10-16 21:50:40,13,0,50,10
2017-10-16 21:50:40,2,0,50,10
2017-10-16 21:50:40,16,0,50,10
2017-10-16 21:50:40,1,0,50,10
2017-10-16 21:50:40,17,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,18,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,0,0,50,10
2017-10-16 21:50:40,19,0,50,10
2017-10-16 21:50:40,1,0,50,10
2017-10-16 21:50:40,18,0,50,10
2017-10-16 21:50:40,2,0,50,10
2017-10-16 21:50:40,17,0,50,10
2017-10-16 21:50:40,5,0,50,10
2017-10-16 21:50:40,14,0,50,10
2017-10-16 21:50:40,5,0,50,10
2017-10-16 21:50:40,14,0,50,10
2017-10-16 21:50:40,5,0,50,10
2017-10-16 21:50:40,9,0,50,10
2017-10-16 21:50:40,8,0,50,10
2017-10-16 21:50:40,10,0,50,10
2017-10-16 21:50:40,8,0,50,10
2017-10-16 21:50:40,10,0,50,10
2017-10-16 21:50:40,10,0,50,10
2017-10-16 21:50:40,8,0,50,10
2017-10-16 21:50:40,9,0,50,10
2017-10-16 21:50:40,6,0,50,10
