date,value,stimulating,threshold,intensity
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:45,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:46,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
2018-08-24 13:33:47,11,0,85,7
