date,value,stimulating,threshold,intensity
2017-10-17 23:31:36,8,0,40,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,8,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,8,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,8,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,7,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:37,5,0,50,10
2017-10-17 23:31:37,6,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,6,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,6,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,6,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,6,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,6,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:38,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:39,4,0,50,10
2017-10-17 23:31:39,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,5,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
2017-10-17 23:31:40,4,0,50,10
