date,value,stimulating,threshold,intensity
2017-10-18 22:19:24,25,0,50,8
2017-10-18 22:19:24,25,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,23,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,23,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,23,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,22,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,21,0,50,8
2017-10-18 22:19:24,24,0,50,8
2017-10-18 22:19:24,21,0,50,8
2017-10-18 22:19:25,24,0,50,8
2017-10-18 22:19:25,21,0,50,8
2017-10-18 22:19:25,24,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,23,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,23,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,23,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,23,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,22,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,22,0,50,8
2017-10-18 22:19:25,21,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,21,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,21,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,20,0,50,8
2017-10-18 22:19:25,19,0,50,8
2017-10-18 22:19:25,18,0,50,8
2017-10-18 22:19:25,21,0,50,8
2017-10-18 22:19:25,18,0,50,8
2017-10-18 22:19:25,21,0,50,8
2017-10-18 22:19:25,18,0,50,8
2017-10-18 22:19:25,21,0,50,8
2017-10-18 22:19:25,17,0,50,8
